time,close,capital,position,trade_pnl
2025-04-02 16:32:00,1876.22,749.9859609375001,1.0,1.6119213336317162
2025-04-02 16:33:00,1879.13,749.9859609375001,1.0,2.0021618561665275
2025-04-02 16:34:00,1877.97,749.9859609375001,1.0,1.8466020602419915
2025-04-02 16:35:00,1878.34,749.9859609375001,1.0,1.8962202710110065
2025-04-02 16:36:00,1873.12,749.9859609375001,1.0,1.196201189350639
2025-04-02 16:37:00,1875.46,749.9859609375001,1.0,1.5100028466466837
2025-04-02 16:38:00,1872.85,749.9859609375001,1.0,1.1599933058164849
2025-04-02 16:39:00,1872.58,749.9859609375001,1.0,1.1237854222823305
2025-04-02 16:40:00,1872.66,749.9859609375001,1.0,1.1345136840702494
2025-04-02 16:41:00,1869.97,749.9859609375001,1.0,0.773775881452162
2025-04-02 16:42:00,1866.82,749.9859609375001,1.0,0.3513505735536545
2025-04-02 16:43:00,1867.59,749.9859609375001,1.0,0.45461009326217316
2025-04-02 16:44:00,1865.1,749.9859609375001,1.0,0.12069294511383752
2025-04-02 16:45:00,1865.52,749.9859609375001,1.0,0.17701631950031332
2025-04-02 16:46:00,1864.48,749.9859609375001,1.0,0.03754891625764037
2025-04-02 16:47:00,1864.42,749.9859609375001,1.0,0.029502719916723968
2025-04-02 16:48:00,1868.64,749.9859609375001,1.0,0.5954185292283627
2025-04-02 16:49:00,1869.17,749.9859609375001,1.0,0.6664932635731852
2025-04-02 16:50:00,1862.5,749.9859609375001,1.0,-0.22797556299284485
2025-04-02 16:51:00,1862.55,749.9859609375001,1.0,-0.2212703993754145
2025-04-02 16:52:00,1862.64,749.9859609375001,1.0,-0.20920110486400942
2025-04-02 16:53:00,1864.12,749.9859609375001,1.0,-0.010728261787919028
2025-04-02 16:54:00,1861.23,749.9859609375001,1.0,-0.39828671887572786
2025-04-02 16:55:00,1860.06,749.9859609375001,1.0,-0.5551875475237501
2025-04-02 16:56:00,1858.42,749.9859609375001,1.0,-0.7751169141756481
2025-04-02 16:57:00,1855.4,749.9859609375001,1.0,-1.1801087966688062
2025-04-02 16:58:00,1853.82,749.9859609375001,1.0,-1.3919919669798184
2025-04-02 16:59:00,1851.76,749.9859609375001,1.0,-1.6682447080181921
2025-04-02 17:00:00,1853.35,749.9859609375001,1.0,-1.4550205049837244
2025-04-02 17:01:00,1857.85,749.9859609375001,1.0,-0.8515557794144454
2025-04-02 17:02:00,1858.34,749.9859609375001,1.0,-0.7858451759635672
2025-04-02 17:03:00,1853.24,749.9859609375001,1.0,-1.4697718649420712
2025-04-02 17:04:00,1856.33,749.9859609375001,1.0,-1.0553927533845107
2025-04-02 17:05:00,1856.07,749.9859609375001,1.0,-1.0902596041951789
2025-04-02 17:06:00,1854.58,749.9859609375001,1.0,-1.2900734799947857
2025-04-02 17:07:00,1858.44,749.9859609375001,1.0,-0.772434848728676
2025-04-02 17:08:00,1856.5,749.9859609375001,1.0,-1.032595197085217
2025-04-02 17:09:00,1853.93,749.9859609375001,1.0,-1.3772406070214411
2025-04-02 17:10:00,1850.88,749.9859609375001,1.0,-1.7862555876850574
2025-04-02 17:11:00,1851.38,749.9859609375001,1.0,-1.7192039515106932
2025-04-02 17:12:00,1850.87,749.9859609375001,1.0,-1.787596620408574
2025-04-02 17:13:00,1850.54,749.9859609375001,1.0,-1.8318507002836448
2025-04-02 17:14:00,1854.92,749.9859609375001,1.0,-1.2444783673961985
2025-04-02 17:15:00,1856.95,749.9859609375001,1.0,-0.9722487245282829
2025-04-02 17:16:00,1859.72,749.9859609375001,1.0,-0.600782660122307
2025-04-02 17:17:00,1859.77,749.9859609375001,1.0,-0.5940774965048766
2025-04-02 17:18:00,1862.33,749.9859609375001,1.0,-0.25077311929213847
2025-04-02 17:19:00,1858.6,749.9859609375001,1.0,-0.7509783251528989
2025-04-02 17:20:00,1861.77,749.9859609375001,1.0,-0.3258709518074192
2025-04-02 17:21:00,1864.6,749.9859609375001,1.0,0.05364130893947318
2025-04-02 17:22:00,1863.17,749.9859609375001,1.0,-0.1381263705191869
2025-04-02 17:23:00,1864.52,749.9859609375001,1.0,0.04291304715158464
2025-04-02 17:24:00,1864.62,749.9859609375001,1.0,0.05632337438644531
2025-04-02 17:25:00,1867.72,749.9859609375001,1.0,0.47204351866752253
2025-04-02 17:26:00,1864.32,749.9859609375001,1.0,0.016092392681832806
2025-04-02 17:27:00,1860.65,749.9859609375001,1.0,-0.47606661683798074
2025-04-02 17:28:00,1863.73,749.9859609375001,1.0,-0.06302853800390613
2025-04-02 17:29:00,1859.36,749.9859609375001,1.0,-0.6490598381678663
2025-04-02 17:30:00,1856.32,749.9859609375001,1.0,-1.0567337861079966
2025-04-02 17:31:00,1856.79,749.9859609375001,1.0,-0.9937052481040904
2025-04-02 17:32:00,1859.59,749.9859609375001,1.0,-0.6182160855276563
2025-04-02 17:33:00,1862.51,749.9859609375001,1.0,-0.22663453026935879
2025-04-02 17:34:00,1860.37,749.9859609375001,1.0,-0.5136155330956516
2025-04-02 17:35:00,1856.33,749.9859609375001,1.0,-1.0553927533845107
2025-04-02 17:36:00,1859.87,749.9859609375001,1.0,-0.5806671692700159
2025-04-02 17:37:00,1858.59,749.9859609375001,1.0,-0.7523193578763849
2025-04-02 17:38:00,1859.19,749.9859609375001,1.0,-0.6718573944671294
2025-04-02 17:39:00,1857.61,749.9859609375001,1.0,-0.8837405647781416
2025-04-02 17:40:00,1860.51,749.9859609375001,1.0,-0.4948410749668162
2025-04-02 17:41:00,1856.06,749.9859609375001,1.0,-1.0916006369186648
2025-04-02 17:42:00,1855.56,749.9859609375001,1.0,-1.1586522730930293
2025-04-02 17:43:00,1855.73,749.9859609375001,1.0,-1.1358547167937356
2025-04-02 17:44:00,1857.45,749.9859609375001,1.0,-0.9051970883539185
2025-04-02 17:45:00,1858.31,749.9859609375001,1.0,-0.7898682741340254
2025-04-02 17:46:00,1856.75,749.9859609375001,1.0,-0.9990693789980347
2025-04-02 17:47:00,1853.81,749.9859609375001,1.0,-1.3933329997033044
2025-04-02 17:48:00,1851.47,749.9859609375001,1.0,-1.7071346569993184
2025-04-02 17:49:00,1852.11,749.9859609375001,1.0,-1.6213085626961492
2025-04-02 17:50:00,1849.52,749.9859609375001,1.0,-1.9686360380793455
2025-04-02 17:51:00,1850.91,749.9859609375001,1.0,-1.7822324895145993
2025-04-02 17:52:00,1849.68,749.9859609375001,1.0,-1.947179514503538
2025-04-02 17:53:00,1845.94,749.9859609375001,1.0,-2.4487257530877846
2025-04-02 17:54:00,1848.23,749.9859609375001,1.0,-2.141629259409201
2025-04-02 17:55:00,1847.9,749.9859609375001,1.0,-2.1858833392842714
2025-04-02 17:56:00,1844.11,997.4813280468751,0.0,0.0
2025-04-02 17:57:00,1847.96,997.4813280468751,0.0,0.0
2025-04-02 17:58:00,1848.85,997.4813280468751,0.0,0.0
2025-04-02 17:59:00,1848.79,997.4813280468751,0.0,0.0
2025-04-02 18:00:00,1848.49,997.4813280468751,0.0,0.0
2025-04-02 18:01:00,1845.98,997.4813280468751,0.0,0.0
2025-04-02 18:02:00,1846.39,997.4813280468751,0.0,0.0
2025-04-02 18:03:00,1842.64,997.4813280468751,0.0,0.0
2025-04-02 18:04:00,1840.33,997.4813280468751,0.0,0.0
2025-04-02 18:05:00,1837.8,997.4813280468751,0.0,0.0
2025-04-02 18:06:00,1836.63,997.4813280468751,0.0,0.0
2025-04-02 18:07:00,1835.45,997.4813280468751,0.0,0.0
2025-04-02 18:08:00,1836.36,997.4813280468751,0.0,0.0
