close,time,high,low,open
1790.73,2025-04-03 11:11:00,1795.71,1790.64,1794.49
1791.59,2025-04-03 11:12:00,1791.59,1789.78,1790.88
1790.05,2025-04-03 11:13:00,1793.83,1790.05,1792.52
1793.0,2025-04-03 11:14:00,1793.0,1788.77,1789.97
1790.15,2025-04-03 11:15:00,1793.47,1789.71,1793.09
1792.3,2025-04-03 11:16:00,1793.27,1790.13,1790.93
1791.79,2025-04-03 11:17:00,1792.97,1790.63,1792.2
1795.07,2025-04-03 11:18:00,1795.57,1792.07,1792.7
1798.81,2025-04-03 11:19:00,1799.57,1795.11,1795.11
1803.74,2025-04-03 11:20:00,1803.74,1798.74,1799.01
1803.26,2025-04-03 11:21:00,1804.77,1802.23,1803.3
1804.35,2025-04-03 11:22:00,1804.62,1802.26,1803.18
1803.31,2025-04-03 11:23:00,1807.95,1803.31,1805.05
1803.99,2025-04-03 11:24:00,1804.9,1802.91,1803.78
1805.52,2025-04-03 11:25:00,1806.83,1803.67,1803.67
1803.23,2025-04-03 11:26:00,1806.06,1802.64,1805.23
1807.18,2025-04-03 11:27:00,1807.49,1803.08,1803.08
1803.04,2025-04-03 11:28:00,1807.25,1802.46,1806.89
1804.05,2025-04-03 11:29:00,1804.6,1801.75,1803.5
1801.55,2025-04-03 11:30:00,1804.3,1799.63,1803.98
1806.4,2025-04-03 11:31:00,1807.14,1800.57,1801.95
1807.74,2025-04-03 11:32:00,1809.44,1805.89,1806.14
1806.18,2025-04-03 11:33:00,1808.26,1806.18,1807.62
1810.86,2025-04-03 11:34:00,1811.61,1806.12,1806.31
1811.94,2025-04-03 11:35:00,1812.16,1809.53,1810.61
1811.52,2025-04-03 11:36:00,1812.06,1808.63,1811.99
1808.72,2025-04-03 11:37:00,1814.45,1808.31,1812.41
1810.27,2025-04-03 11:38:00,1811.07,1808.68,1808.68
1808.63,2025-04-03 11:39:00,1809.7,1805.83,1809.69
1809.38,2025-04-03 11:40:00,1810.28,1807.79,1808.5
1810.38,2025-04-03 11:41:00,1810.38,1807.83,1809.94
1810.42,2025-04-03 11:42:00,1810.99,1809.42,1810.11
1813.84,2025-04-03 11:43:00,1815.26,1810.12,1810.12
1813.68,2025-04-03 11:44:00,1814.35,1812.0,1814.35
1816.26,2025-04-03 11:45:00,1817.27,1813.99,1813.99
1816.86,2025-04-03 11:46:00,1817.27,1814.77,1816.62
1814.99,2025-04-03 11:47:00,1817.28,1813.75,1816.53
1813.45,2025-04-03 11:48:00,1816.55,1813.45,1814.78
1817.17,2025-04-03 11:49:00,1817.17,1813.37,1813.37
1819.45,2025-04-03 11:50:00,1819.45,1815.13,1816.71
1823.09,2025-04-03 11:51:00,1823.18,1816.87,1819.71
1826.99,2025-04-03 11:52:00,1828.64,1822.89,1822.89
1827.32,2025-04-03 11:53:00,1828.24,1824.98,1827.71
1829.56,2025-04-03 11:54:00,1830.75,1827.47,1827.47
1834.64,2025-04-03 11:55:00,1834.85,1829.57,1829.57
1833.96,2025-04-03 11:56:00,1836.52,1833.54,1835.78
1832.39,2025-04-03 11:57:00,1834.28,1830.77,1834.28
1834.25,2025-04-03 11:58:00,1834.6,1831.27,1832.31
1835.63,2025-04-03 11:59:00,1835.63,1833.01,1834.59
1834.09,2025-04-03 12:00:00,1835.81,1833.41,1835.28
1833.16,2025-04-03 12:01:00,1834.38,1832.5,1834.38
1832.84,2025-04-03 12:02:00,1833.62,1830.63,1833.19
1833.72,2025-04-03 12:03:00,1834.63,1831.9,1832.94
1832.11,2025-04-03 12:04:00,1834.48,1832.07,1833.08
1832.52,2025-04-03 12:05:00,1833.42,1831.55,1832.42
1837.05,2025-04-03 12:06:00,1837.05,1832.82,1832.9
1838.23,2025-04-03 12:07:00,1838.23,1834.57,1836.68
1840.23,2025-04-03 12:08:00,1841.19,1838.29,1838.54
1838.68,2025-04-03 12:09:00,1842.44,1838.68,1840.58
